pair_id,Alice_basis
413,86.09212307823395
414,86.09212307823395
415,86.09212307823395
416,86.09212307823395
417,86.09212307823395
418,86.09212307823395
419,86.09212307823395
420,86.09212307823395
421,48.14099571701547
422,48.14099571701547
423,86.09212307823395
424,86.09212307823395
425,86.09212307823395
426,86.09212307823395
427,86.09212307823395
428,48.14099571701547
429,86.09212307823395
430,48.14099571701547
431,48.14099571701547
432,86.09212307823395
433,48.14099571701547
434,86.09212307823395
435,86.09212307823395
436,48.14099571701547
437,86.09212307823395
438,86.09212307823395
439,86.09212307823395
440,48.14099571701547
441,48.14099571701547
442,86.09212307823395
443,48.14099571701547
444,48.14099571701547
445,86.09212307823395
446,86.09212307823395
447,86.09212307823395
448,86.09212307823395
449,48.14099571701547
450,48.14099571701547
451,48.14099571701547
452,86.09212307823395
453,48.14099571701547
454,86.09212307823395
455,86.09212307823395
456,48.14099571701547
457,48.14099571701547
458,48.14099571701547
459,48.14099571701547
460,86.09212307823395
461,48.14099571701547
462,48.14099571701547
463,48.14099571701547
464,48.14099571701547
465,48.14099571701547
466,48.14099571701547
467,86.09212307823395
468,86.09212307823395
469,86.09212307823395
470,48.14099571701547
471,48.14099571701547
472,48.14099571701547
473,86.09212307823395
474,48.14099571701547
475,86.09212307823395
476,48.14099571701547
477,86.09212307823395
478,48.14099571701547
479,48.14099571701547
480,86.09212307823395
481,86.09212307823395
482,48.14099571701547
483,86.09212307823395
484,86.09212307823395
485,86.09212307823395
486,48.14099571701547
487,86.09212307823395
488,86.09212307823395
489,48.14099571701547
490,48.14099571701547
491,86.09212307823395
492,48.14099571701547
493,86.09212307823395
494,86.09212307823395
495,86.09212307823395
496,48.14099571701547
497,48.14099571701547
498,48.14099571701547
499,48.14099571701547
500,86.09212307823395
501,48.14099571701547
502,86.09212307823395
503,48.14099571701547
504,48.14099571701547
505,48.14099571701547
506,86.09212307823395
507,86.09212307823395
508,48.14099571701547
509,86.09212307823395
510,48.14099571701547
511,86.09212307823395
512,48.14099571701547
513,86.09212307823395
514,86.09212307823395
515,86.09212307823395
516,86.09212307823395
517,86.09212307823395
518,48.14099571701547
519,48.14099571701547
520,86.09212307823395
521,48.14099571701547
522,48.14099571701547
523,86.09212307823395
524,86.09212307823395
525,48.14099571701547
526,86.09212307823395
527,48.14099571701547
528,86.09212307823395
529,86.09212307823395
530,86.09212307823395
531,86.09212307823395
532,86.09212307823395
533,48.14099571701547
534,48.14099571701547
535,48.14099571701547
536,48.14099571701547
537,48.14099571701547
538,86.09212307823395
539,86.09212307823395
540,48.14099571701547
541,48.14099571701547
542,48.14099571701547
543,86.09212307823395
544,48.14099571701547
545,48.14099571701547
546,48.14099571701547
547,86.09212307823395
548,86.09212307823395
549,86.09212307823395
550,48.14099571701547
551,86.09212307823395
552,48.14099571701547
553,48.14099571701547
554,86.09212307823395
555,48.14099571701547
556,48.14099571701547
557,48.14099571701547
558,86.09212307823395
559,48.14099571701547
560,48.14099571701547
561,86.09212307823395
562,48.14099571701547
563,48.14099571701547
564,48.14099571701547
565,48.14099571701547
566,86.09212307823395
567,86.09212307823395
568,86.09212307823395
569,86.09212307823395
570,86.09212307823395
571,86.09212307823395
572,48.14099571701547
573,48.14099571701547
574,48.14099571701547
575,48.14099571701547
576,86.09212307823395
577,48.14099571701547
578,86.09212307823395
579,48.14099571701547
580,48.14099571701547
581,48.14099571701547
582,48.14099571701547
583,48.14099571701547
584,86.09212307823395
585,86.09212307823395
586,86.09212307823395
587,48.14099571701547
588,48.14099571701547
589,86.09212307823395
590,48.14099571701547
591,86.09212307823395
592,48.14099571701547
593,86.09212307823395
594,86.09212307823395
595,48.14099571701547
596,48.14099571701547
597,48.14099571701547
598,48.14099571701547
599,86.09212307823395
600,48.14099571701547
601,86.09212307823395
602,48.14099571701547
603,86.09212307823395
604,86.09212307823395
605,48.14099571701547
606,86.09212307823395
607,86.09212307823395
608,48.14099571701547
609,86.09212307823395
610,86.09212307823395
611,48.14099571701547
612,86.09212307823395
613,86.09212307823395
614,48.14099571701547
615,86.09212307823395
616,48.14099571701547
617,48.14099571701547
618,86.09212307823395
619,48.14099571701547
620,86.09212307823395
621,86.09212307823395
622,48.14099571701547
623,86.09212307823395
624,86.09212307823395
625,48.14099571701547
626,48.14099571701547
627,48.14099571701547
628,86.09212307823395
629,48.14099571701547
630,86.09212307823395
631,48.14099571701547
632,86.09212307823395
633,86.09212307823395
634,48.14099571701547
635,86.09212307823395
636,48.14099571701547
637,48.14099571701547
638,86.09212307823395
639,86.09212307823395
640,86.09212307823395
641,48.14099571701547
642,86.09212307823395
643,86.09212307823395
644,48.14099571701547
645,48.14099571701547
646,86.09212307823395
647,86.09212307823395
648,48.14099571701547
649,86.09212307823395
650,86.09212307823395
651,48.14099571701547
652,48.14099571701547
653,86.09212307823395
654,86.09212307823395
655,86.09212307823395
656,48.14099571701547
657,48.14099571701547
658,48.14099571701547
659,48.14099571701547
660,48.14099571701547
661,86.09212307823395
662,48.14099571701547
663,86.09212307823395
664,86.09212307823395
665,48.14099571701547
666,86.09212307823395
667,86.09212307823395
668,86.09212307823395
669,48.14099571701547
670,48.14099571701547
671,86.09212307823395
672,48.14099571701547
673,48.14099571701547
674,86.09212307823395
675,48.14099571701547
676,48.14099571701547
677,86.09212307823395
678,48.14099571701547
679,48.14099571701547
680,86.09212307823395
681,48.14099571701547
682,86.09212307823395
683,48.14099571701547
684,86.09212307823395
685,86.09212307823395
686,48.14099571701547
687,86.09212307823395
688,48.14099571701547
689,86.09212307823395
690,86.09212307823395
691,86.09212307823395
692,48.14099571701547
693,48.14099571701547
694,86.09212307823395
695,48.14099571701547
696,48.14099571701547
697,48.14099571701547
698,48.14099571701547
699,86.09212307823395
700,48.14099571701547
701,48.14099571701547
702,86.09212307823395
703,86.09212307823395
704,48.14099571701547
705,48.14099571701547
706,48.14099571701547
707,48.14099571701547
708,48.14099571701547
709,48.14099571701547
710,48.14099571701547
711,48.14099571701547
712,86.09212307823395
713,48.14099571701547
714,48.14099571701547
715,86.09212307823395
716,48.14099571701547
717,48.14099571701547
718,48.14099571701547
719,86.09212307823395
720,86.09212307823395
721,86.09212307823395
722,86.09212307823395
723,48.14099571701547
724,48.14099571701547
725,48.14099571701547
726,48.14099571701547
727,86.09212307823395
728,48.14099571701547
729,86.09212307823395
730,48.14099571701547
731,48.14099571701547
732,86.09212307823395
733,48.14099571701547
734,86.09212307823395
735,48.14099571701547
736,48.14099571701547
737,48.14099571701547
738,48.14099571701547
739,48.14099571701547
740,48.14099571701547
741,86.09212307823395
742,48.14099571701547
743,86.09212307823395
744,48.14099571701547
745,48.14099571701547
746,86.09212307823395
747,86.09212307823395
748,48.14099571701547
749,86.09212307823395
750,48.14099571701547
751,86.09212307823395
752,86.09212307823395
753,86.09212307823395
754,86.09212307823395
755,48.14099571701547
756,48.14099571701547
757,86.09212307823395
758,86.09212307823395
759,48.14099571701547
760,86.09212307823395
761,48.14099571701547
762,86.09212307823395
763,86.09212307823395
764,48.14099571701547
765,86.09212307823395
766,86.09212307823395
767,86.09212307823395
768,86.09212307823395
769,86.09212307823395
770,48.14099571701547
771,48.14099571701547
772,48.14099571701547
773,86.09212307823395
774,48.14099571701547
775,48.14099571701547
776,86.09212307823395
777,48.14099571701547
778,86.09212307823395
779,86.09212307823395
780,48.14099571701547
781,86.09212307823395
782,86.09212307823395
783,86.09212307823395
784,48.14099571701547
785,86.09212307823395
786,86.09212307823395
787,86.09212307823395
788,86.09212307823395
789,48.14099571701547
790,86.09212307823395
791,48.14099571701547
792,48.14099571701547
793,48.14099571701547
794,48.14099571701547
795,86.09212307823395
796,86.09212307823395
797,86.09212307823395
798,48.14099571701547
799,86.09212307823395
800,48.14099571701547
801,86.09212307823395
802,86.09212307823395
803,86.09212307823395
804,48.14099571701547
805,48.14099571701547
806,86.09212307823395
807,86.09212307823395
808,48.14099571701547
809,48.14099571701547
810,48.14099571701547
811,48.14099571701547
812,86.09212307823395
813,86.09212307823395
814,86.09212307823395
815,48.14099571701547
816,48.14099571701547
817,48.14099571701547
818,48.14099571701547
819,86.09212307823395
820,48.14099571701547
821,86.09212307823395
822,86.09212307823395
823,86.09212307823395
824,86.09212307823395
825,48.14099571701547
826,48.14099571701547
827,86.09212307823395
828,48.14099571701547
829,86.09212307823395
830,86.09212307823395
831,86.09212307823395
832,48.14099571701547
833,86.09212307823395
834,86.09212307823395
835,48.14099571701547
836,48.14099571701547
837,86.09212307823395
838,48.14099571701547
839,86.09212307823395
840,48.14099571701547
841,48.14099571701547
842,48.14099571701547
843,86.09212307823395
844,48.14099571701547
845,86.09212307823395
846,86.09212307823395
847,86.09212307823395
848,86.09212307823395
849,48.14099571701547
850,48.14099571701547
851,48.14099571701547
852,48.14099571701547
853,48.14099571701547
854,86.09212307823395
855,48.14099571701547
856,86.09212307823395
857,86.09212307823395
858,48.14099571701547
859,86.09212307823395
860,48.14099571701547
861,86.09212307823395
862,86.09212307823395
863,48.14099571701547
864,48.14099571701547
865,48.14099571701547
866,48.14099571701547
867,86.09212307823395
868,86.09212307823395
869,48.14099571701547
870,48.14099571701547
871,48.14099571701547
872,86.09212307823395
873,48.14099571701547
874,86.09212307823395
875,86.09212307823395
876,48.14099571701547
877,48.14099571701547
878,48.14099571701547
879,86.09212307823395
880,48.14099571701547
881,86.09212307823395
882,86.09212307823395
883,86.09212307823395
884,48.14099571701547
885,86.09212307823395
886,48.14099571701547
887,86.09212307823395
888,86.09212307823395
889,48.14099571701547
890,86.09212307823395
891,48.14099571701547
892,86.09212307823395
893,48.14099571701547
894,48.14099571701547
895,86.09212307823395
896,86.09212307823395
897,48.14099571701547
898,48.14099571701547
899,86.09212307823395
900,48.14099571701547
901,48.14099571701547
902,48.14099571701547
903,86.09212307823395
904,48.14099571701547
905,48.14099571701547
906,48.14099571701547
907,86.09212307823395
908,86.09212307823395
909,48.14099571701547
910,48.14099571701547
911,48.14099571701547
912,86.09212307823395
913,48.14099571701547
914,48.14099571701547
915,86.09212307823395
916,86.09212307823395
917,48.14099571701547
918,48.14099571701547
919,86.09212307823395
920,48.14099571701547
921,86.09212307823395
922,86.09212307823395
923,48.14099571701547
924,48.14099571701547
925,48.14099571701547
926,48.14099571701547
927,86.09212307823395
928,86.09212307823395
929,86.09212307823395
930,86.09212307823395
931,48.14099571701547
932,86.09212307823395
933,86.09212307823395
934,86.09212307823395
935,86.09212307823395
936,86.09212307823395
937,48.14099571701547
938,86.09212307823395
939,86.09212307823395
940,48.14099571701547
941,86.09212307823395
942,48.14099571701547
943,48.14099571701547
944,48.14099571701547
945,48.14099571701547
946,48.14099571701547
947,48.14099571701547
948,48.14099571701547
949,48.14099571701547
950,86.09212307823395
951,48.14099571701547
952,48.14099571701547
953,48.14099571701547
954,86.09212307823395
955,48.14099571701547
956,48.14099571701547
957,48.14099571701547
958,86.09212307823395
959,48.14099571701547
960,48.14099571701547
961,86.09212307823395
962,48.14099571701547
963,48.14099571701547
964,48.14099571701547
965,48.14099571701547
966,86.09212307823395
967,86.09212307823395
968,48.14099571701547
969,86.09212307823395
970,86.09212307823395
971,48.14099571701547
972,48.14099571701547
973,48.14099571701547
974,48.14099571701547
975,86.09212307823395
976,86.09212307823395
977,86.09212307823395
978,48.14099571701547
979,48.14099571701547
980,48.14099571701547
981,86.09212307823395
982,48.14099571701547
983,48.14099571701547
984,48.14099571701547
985,86.09212307823395
986,48.14099571701547
987,48.14099571701547
988,48.14099571701547
989,48.14099571701547
990,86.09212307823395
991,48.14099571701547
992,48.14099571701547
993,48.14099571701547
994,48.14099571701547
995,48.14099571701547
996,86.09212307823395
997,86.09212307823395
998,86.09212307823395
999,86.09212307823395
